gender,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets,loan_status,loan_to_income_ratio,asset_to_loan_ratio
Male,0.2,Graduate,No,0.5051546391752577,0.29336734693877553,0.5555555555555556,0.023333333333333317,0.434108527131783,Rejected,0.3256,0.529997966239577
Male,0.8,Graduate,Yes,0.13402061855670103,0.07653061224489796,0.7777777777777777,0.13666666666666671,0.07198228128460686,Rejected,0.28,0.2727272727272728
Female,0.4,Not Graduate,Yes,0.6185567010309277,0.413265306122449,0.1111111111111111,0.3500000000000001,0.4750830564784054,Approved,0.4643999999999999,0.3811267032743543
Female,0.4,Graduate,Yes,0.6288659793814433,0.6198979591836734,0.3333333333333333,0.27333333333333343,0.32558139534883723,Rejected,0.962,0.09375635550132197
Male,0.2,Graduate,Yes,0.5463917525773195,0.37244897959183676,0.0,0.17166666666666675,0.4396456256921374,Approved,0.48360000000000003,0.3947528981086028
Male,0.6000000000000001,Not Graduate,No,0.8144329896907216,0.7678571428571428,0.5555555555555556,0.51,0.4994462901439646,Rejected,0.9012,0.15192190359975596
Female,0.2,Graduate,No,0.6288659793814433,0.5535714285714285,1.0,0.5766666666666667,0.398671096345515,Approved,0.7968,0.18405531828350621
Female,0.2,Graduate,No,0.09278350515463918,0.08418367346938777,1.0,0.32500000000000007,0.06533776301218162,Rejected,0.7092,0.20337604230221681
Female,0.6000000000000001,Not Graduate,Yes,0.7216494845360825,0.5433673469387755,0.0,0.5433333333333334,0.469545957918051,Approved,0.6000000000000001,0.25035590807402897
Male,0.2,Not Graduate,Yes,0.288659793814433,0.14540816326530612,0.7777777777777777,0.3633333333333334,0.22812846068660025,Rejected,0.19999999999999996,0.5592841163310962
Female,1.0,Graduate,No,0.2577319587628866,0.18622448979591835,0.3333333333333333,0.7433333333333334,0.14728682170542637,Rejected,0.526,0.2141549725442343
Male,0.0,Not Graduate,No,0.49484536082474223,0.40816326530612246,0.5555555555555556,0.7283333333333335,0.24141749723145076,Approved,0.704,0.12446613788895669
Female,0.0,Not Graduate,No,0.845360824742268,0.5612244897959183,0.6666666666666665,0.1183333333333334,0.4761904761904762,Approved,0.46199999999999997,0.2432377465934513
Male,0.2,Graduate,No,0.7731958762886597,0.6887755102040816,0.3333333333333333,0.3483333333333334,0.4750830564784054,Approved,0.8180000000000001,0.17002237136465329
Female,0.2,Graduate,No,0.4639175257731959,0.3494897959183674,0.0,0.18500000000000005,0.2613510520487265,Rejected,0.5915999999999999,0.19605450477933703
Female,0.4,Not Graduate,No,0.422680412371134,0.29336734693877553,1.0,0.6683333333333334,0.36877076411960136,Approved,0.49760000000000004,0.42830994508846854
Female,1.0,Not Graduate,No,0.23711340206185563,0.21683673469387754,0.4444444444444445,0.7816666666666667,0.17497231450719825,Rejected,0.808,0.22188326215171852
Female,1.0,Not Graduate,Yes,0.4329896907216495,0.3112244897959184,0.2222222222222222,0.7333333333333334,0.28128460686600226,Rejected,0.5364,0.26723611958511295
Female,1.0,Not Graduate,No,0.5670103092783505,0.288265306122449,0.1111111111111111,0.9866666666666668,0.4772978959025471,Approved,0.21399999999999997,0.6101281269066504
Male,0.4,Not Graduate,No,0.5257731958762886,0.326530612244898,0.6666666666666665,0.19500000000000006,0.39534883720930236,Rejected,0.3887999999999999,0.40797234085824685
Female,1.0,Graduate,No,0.4536082474226804,0.35969387755102045,0.2222222222222222,0.8083333333333333,0.36877076411960136,Rejected,0.6519999999999999,0.32336790726052467
Female,0.6000000000000001,Not Graduate,No,0.020618556701030927,0.020408163265306124,0.7777777777777777,0.3400000000000001,0.01550387596899225,Rejected,0.5,0.18019117347976407
Female,0.0,Not Graduate,No,0.1958762886597938,0.14285714285714285,0.6666666666666665,0.17000000000000004,0.10852713178294573,Rejected,0.524,0.19910514541387028
Male,0.4,Graduate,Yes,0.10309278350515465,0.0816326530612245,0.7777777777777777,0.4,0.09745293466223699,Rejected,0.5668,0.3821435834858654
Female,0.4,Graduate,Yes,0.8041237113402061,0.7168367346938775,0.4444444444444445,0.5116666666666667,0.6135105204872647,Approved,0.8199999999999998,0.24710189139719343
Male,0.2,Graduate,Yes,0.49484536082474223,0.4872448979591837,0.4444444444444445,0.18333333333333335,0.372093023255814,Rejected,0.952,0.20398617042912345
Female,0.0,Not Graduate,No,0.8556701030927835,0.43112244897959184,0.5555555555555556,0.54,0.42303433001107427,Approved,0.2096,0.303843807199512
Female,0.8,Graduate,No,0.4536082474226804,0.4158163265306123,0.7777777777777777,0.8416666666666668,0.29568106312292364,Rejected,0.8435999999999999,0.17958104535285743
Male,0.4,Graduate,No,0.4536082474226804,0.4030612244897959,0.8888888888888888,0.6816666666666666,0.3864894795127354,Approved,0.8,0.2934716290420989
Female,0.4,Not Graduate,Yes,0.8556701030927835,0.7806122448979591,0.6666666666666665,0.3516666666666667,0.6057585825027686,Approved,0.8539999999999999,0.21008745169818996
Male,0.2,Graduate,Yes,0.7835051546391752,0.6326530612244897,0.8888888888888888,0.7766666666666668,0.44850498338870437,Approved,0.6872,0.1787675411836486
Male,0.6000000000000001,Not Graduate,Yes,0.12371134020618556,0.08928571428571429,0.7777777777777777,0.2516666666666667,0.10631229235880399,Rejected,0.48560000000000003,0.38275371161277205
Female,0.2,Not Graduate,Yes,0.36082474226804123,0.2525510204081633,0.1111111111111111,0.245,0.2170542635658915,Rejected,0.5027999999999999,0.2462883872279846
Male,0.6000000000000001,Not Graduate,Yes,0.08247422680412371,0.05612244897959184,0.8888888888888888,0.7716666666666667,0.05094130675526025,Rejected,0.3999999999999999,0.25422005287777105
Female,1.0,Not Graduate,No,0.07216494845360825,0.07142857142857144,1.0,0.8900000000000001,0.054263565891472874,Rejected,0.7776000000000001,0.19524100061012814
Female,0.4,Graduate,No,0.556701030927835,0.489795918367347,0.3333333333333333,0.21500000000000008,0.40088593576965675,Rejected,0.7928000000000002,0.22920479967459836
Male,0.8,Not Graduate,No,0.30927835051546393,0.26275510204081637,0.7777777777777777,0.655,0.2713178294573644,Rejected,0.7247999999999999,0.3251982916412447
Male,0.2,Graduate,No,0.27835051546391754,0.2755102040816327,1.0,0.29666666666666675,0.20155038759689925,Rejected,0.9312,0.18832621517185275
Male,0.4,Graduate,Yes,0.010309278350515465,0.012755102040816325,0.4444444444444445,0.7533333333333334,0.021040974529346626,Approved,0.4667999999999999,0.43217408989221073
Male,0.0,Graduate,Yes,0.2268041237113402,0.14285714285714285,0.6666666666666665,0.03166666666666673,0.20598006644518274,Rejected,0.3832,0.5023388244864756
Female,0.6000000000000001,Graduate,No,0.49484536082474223,0.4413265306122449,0.3333333333333333,0.0050000000000000044,0.38981173864894797,Rejected,0.808,0.25889770185072203
Female,0.6000000000000001,Not Graduate,Yes,0.49484536082474223,0.41836734693877553,1.0,0.20000000000000007,0.3466223698781839,Rejected,0.736,0.2334756965629449
Male,0.4,Not Graduate,Yes,0.0,0.007653061224489796,0.3333333333333333,0.42000000000000004,0.012181616832779624,Rejected,0.6000000000000001,0.35590807402887936
Female,0.6000000000000001,Not Graduate,Yes,0.5979381443298969,0.4005102040816327,0.5555555555555556,0.51,0.45293466223698786,Rejected,0.4667999999999999,0.37238153345535896
Female,0.4,Not Graduate,No,0.556701030927835,0.3418367346938776,0.0,0.43000000000000005,0.38981173864894797,Approved,0.37840000000000007,0.3760423022167989
Female,0.2,Not Graduate,No,0.443298969072165,0.30867346938775514,0.2222222222222222,0.3400000000000001,0.33333333333333337,Rejected,0.5024,0.3477730323367907
Female,1.0,Not Graduate,Yes,0.0,0.0,0.3333333333333333,0.18666666666666676,0.00221483942414175,Rejected,0.0,0.25422005287777105
Male,0.8,Not Graduate,Yes,0.6185567010309277,0.45918367346938777,0.1111111111111111,1.0,0.460686600221484,Approved,0.5808,0.31421598535692497
Male,0.8,Not Graduate,Yes,0.9896907216494845,0.5994897959183673,0.3333333333333333,0.5566666666666666,0.7242524916943522,Approved,0.37159999999999993,0.4098027252389669
Female,1.0,Graduate,Yes,0.3814432989690722,0.22193877551020408,0.3333333333333333,0.06666666666666665,0.2823920265780731,Rejected,0.32319999999999993,0.4327842180191174
Male,0.6000000000000001,Not Graduate,Yes,0.8350515463917525,0.5255102040816326,0.1111111111111111,0.5250000000000001,0.363233665559247,Approved,0.4071999999999998,0.17063249949155992
Male,0.4,Graduate,Yes,0.4845360824742268,0.3035714285714286,0.8888888888888888,0.08833333333333337,0.274640088593577,Rejected,0.396,0.26764287166971734
Male,0.8,Graduate,Yes,0.6907216494845361,0.40816326530612246,0.3333333333333333,0.51,0.372093023255814,Approved,0.3448,0.2717103925157617
Female,0.4,Not Graduate,No,0.443298969072165,0.3622448979591837,0.8888888888888888,0.33000000000000007,0.2879291251384275,Rejected,0.6888000000000001,0.2178157413056742
Female,0.8,Not Graduate,No,0.7525773195876289,0.5510204081632653,0.0,0.4750000000000001,0.6002214839424143,Approved,0.5679999999999998,0.35448444173276383
Female,0.2,Not Graduate,Yes,0.21649484536082472,0.15561224489795916,0.3333333333333333,0.4633333333333334,0.16611295681063126,Approved,0.5131999999999999,0.33679072605247107
Male,0.2,Graduate,No,0.7422680412371133,0.38775510204081637,0.0,0.655,0.5149501661129569,Approved,0.238,0.4628838722798454
Female,0.8,Graduate,No,0.4742268041237114,0.35714285714285715,0.2222222222222222,0.8250000000000002,0.212624584717608,Rejected,0.5915999999999999,0.12629652226967666
Female,0.2,Graduate,No,0.24742268041237112,0.24489795918367344,0.2222222222222222,0.4900000000000001,0.17718715393134,Rejected,0.9232,0.18446207036811066
Male,0.6000000000000001,Not Graduate,Yes,0.2577319587628866,0.26275510204081637,0.3333333333333333,0.9000000000000001,0.1550387596899225,Rejected,0.9704000000000002,0.12365263371974786
Female,0.6000000000000001,Not Graduate,No,0.36082474226804123,0.27040816326530615,0.7777777777777777,0.0016666666666667052,0.2513842746400886,Rejected,0.5784,0.2784218019117348
Female,0.8,Graduate,Yes,0.24742268041237112,0.23214285714285712,0.8888888888888888,0.30166666666666675,0.19601328903654489,Rejected,0.8460000000000001,0.23917022574740696
Male,1.0,Not Graduate,Yes,0.8865979381443299,0.5816326530612245,0.7777777777777777,0.385,0.5880398671096346,Rejected,0.44999999999999996,0.31848688224527155
Male,0.4,Not Graduate,No,0.7525773195876289,0.3852040816326531,0.3333333333333333,0.053333333333333344,0.4440753045404209,Rejected,0.22119999999999995,0.38234695952816755
Male,0.0,Graduate,No,0.4639175257731959,0.4642857142857143,0.1111111111111111,0.3600000000000001,0.2823920265780731,Approved,0.9743999999999999,0.13219442749644092
Female,0.4,Not Graduate,No,0.7113402061855669,0.6709183673469388,0.2222222222222222,0.7116666666666667,0.6079734219269104,Approved,0.8984000000000001,0.27028676021964615
Female,0.6000000000000001,Not Graduate,Yes,0.5463917525773195,0.48469387755102045,0.4444444444444445,0.07333333333333336,0.37984496124031014,Rejected,0.8035999999999999,0.2131380923327232
Female,0.4,Graduate,No,0.9587628865979381,0.7959183673469388,0.5555555555555556,0.5833333333333335,0.7464008859357697,Approved,0.7263999999999999,0.28513321130770797
Male,0.6000000000000001,Graduate,Yes,0.4123711340206186,0.3852040816326531,0.3333333333333333,0.10333333333333339,0.3975636766334441,Rejected,0.8668,0.3268252999796625
Male,1.0,Graduate,Yes,0.6907216494845361,0.4668367346938776,0.8888888888888888,0.011666666666666714,0.41417497231450723,Rejected,0.47839999999999994,0.26072808623144195
Female,1.0,Graduate,No,0.9999999999999999,0.6198979591836734,0.0,0.3833333333333334,0.7751937984496124,Approved,0.3939999999999999,0.4295302013422819
Female,1.0,Graduate,No,0.6701030927835051,0.4438775510204082,0.2222222222222222,0.30333333333333334,0.41417497231450723,Rejected,0.4567999999999999,0.2818791946308725
Male,0.0,Not Graduate,Yes,0.9381443298969072,0.5586734693877551,0.6666666666666665,0.6683333333333334,0.5747508305647842,Approved,0.3548,0.3266219239373602
Male,0.4,Graduate,No,0.556701030927835,0.43112244897959184,0.7777777777777777,0.4766666666666667,0.3765227021040975,Approved,0.6284000000000001,0.25422005287777105
Male,0.0,Graduate,Yes,0.8144329896907216,0.4413265306122449,0.7777777777777777,0.14,0.7751937984496124,Approved,0.2692,0.6609721374822046
Male,0.8,Not Graduate,No,0.5979381443298969,0.451530612244898,0.8888888888888888,0.9700000000000002,0.31561461794019935,Rejected,0.6000000000000001,0.17408989221069762
Female,1.0,Not Graduate,Yes,0.4123711340206186,0.2780612244897959,0.0,0.7633333333333334,0.274640088593577,Rejected,0.4667999999999999,0.30506406345332526
Male,1.0,Graduate,No,0.14432989690721648,0.09438775510204082,0.8888888888888888,0.3816666666666667,0.09302325581395349,Rejected,0.3999999999999999,0.2948952613382144
Female,0.6000000000000001,Graduate,Yes,0.061855670103092786,0.030612244897959183,0.0,0.4816666666666667,0.0487264673311185,Rejected,0.1499999999999999,0.49827130364043126
Female,0.2,Graduate,No,0.03092783505154639,0.025510204081632654,0.2222222222222222,0.6166666666666667,0.035437430786268,Rejected,0.43999999999999995,0.41061622940817577
Female,1.0,Not Graduate,Yes,0.422680412371134,0.3520408163265306,0.5555555555555556,0.3866666666666667,0.3820598006644519,Rejected,0.7116,0.350823672971324
Male,0.0,Not Graduate,No,0.3917525773195876,0.3112244897959184,0.8888888888888888,0.9466666666666668,0.31118493909191586,Approved,0.6499999999999999,0.31116534472239166
Male,0.4,Not Graduate,No,0.27835051546391754,0.17857142857142858,0.0,0.7933333333333334,0.2524916943521595,Approved,0.40679999999999983,0.4937970307097824
Male,1.0,Graduate,Yes,0.21649484536082472,0.22448979591836735,0.7777777777777777,0.5733333333333335,0.17607973421926912,Rejected,0.9827999999999999,0.21171446003660768
Male,0.0,Graduate,Yes,0.16494845360824742,0.14540816326530612,0.5555555555555556,0.5966666666666667,0.12956810631229237,Approved,0.7332000000000001,0.25767744559690864
Female,0.2,Graduate,Yes,0.8762886597938144,0.8571428571428571,0.4444444444444445,0.7766666666666668,0.4994462901439646,Approved,0.9587999999999999,0.12039861704291235
Male,0.6000000000000001,Not Graduate,No,0.7835051546391752,0.5306122448979591,0.5555555555555556,0.6950000000000001,0.416389811738649,Rejected,0.482,0.21374822045962985
Male,0.4,Graduate,No,0.30927835051546393,0.15306122448979592,0.4444444444444445,0.06500000000000006,0.16389811738648952,Rejected,0.1876,0.3382143583485865
Female,0.0,Not Graduate,No,0.14432989690721648,0.10714285714285715,0.8888888888888888,0.2716666666666667,0.08416389811738649,Rejected,0.5247999999999999,0.20907057148667887
Male,0.8,Not Graduate,No,0.2268041237113402,0.17857142857142858,0.1111111111111111,0.4,0.1373200442967885,Rejected,0.6168,0.20398617042912345
Female,0.2,Graduate,No,0.16494845360824742,0.14285714285714285,0.7777777777777777,0.8400000000000001,0.09856035437430787,Approved,0.7112,0.16798861094163112
Female,0.2,Graduate,No,0.7525773195876289,0.4005102040816327,0.4444444444444445,0.4016666666666667,0.5304540420819491,Approved,0.2532,0.46146023998373
Female,0.8,Not Graduate,Yes,0.6701030927835051,0.46173469387755106,0.4444444444444445,0.1183333333333334,0.25470653377630126,Rejected,0.49839999999999995,0.10616229408175717
Female,1.0,Graduate,No,0.5773195876288659,0.3418367346938776,0.2222222222222222,0.11499999999999999,0.3089700996677741,Rejected,0.3448,0.26764287166971734
Female,0.0,Not Graduate,No,0.03092783505154639,0.03826530612244898,0.0,0.585,0.02436323366555925,Rejected,0.8400000000000001,0.14114297335773848
Female,0.0,Graduate,Yes,0.9484536082474226,0.7755102040816326,0.4444444444444445,0.29500000000000004,0.5714285714285715,Approved,0.7063999999999999,0.1919869839332927
Female,0.8,Not Graduate,No,0.14432989690721648,0.15051020408163265,0.8888888888888888,0.42333333333333334,0.11295681063122924,Rejected,0.95,0.19524100061012814
Female,0.0,Graduate,Yes,0.9381443298969072,0.6301020408163265,0.6666666666666665,0.10333333333333339,0.8183831672203766,Approved,0.47520000000000007,0.4519015659955258
Male,1.0,Graduate,No,0.36082474226804123,0.3494897959183674,0.0,0.28166666666666673,0.16389811738648952,Rejected,0.9136,0.06833435021354486
Male,0.6000000000000001,Not Graduate,No,0.07216494845360825,0.04081632653061224,0.5555555555555556,0.41166666666666674,0.06423034330011074,Rejected,0.24440000000000006,0.5110839943054708
Male,0.8,Not Graduate,No,0.03092783505154639,0.025510204081632654,0.2222222222222222,0.8483333333333334,0.016611295681063128,Rejected,0.43999999999999995,0.14480374211917837
Male,0.2,Graduate,Yes,0.7835051546391752,0.4056122448979592,0.0,0.05833333333333335,0.5260243632336656,Approved,0.2307999999999999,0.44885092536099247
Female,1.0,Not Graduate,Yes,0.5257731958762886,0.3418367346938776,0.8888888888888888,0.6800000000000002,0.3676633444075305,Rejected,0.43399999999999994,0.34634940004067516
Male,0.0,Graduate,No,0.010309278350515465,0.01020408163265306,0.7777777777777777,0.7983333333333333,0.0132890365448505,Approved,0.33320000000000005,0.31238560097620505
Female,0.0,Graduate,Yes,0.49484536082474223,0.5,0.2222222222222222,0.7466666666666668,0.3399778516057586,Approved,0.992,0.16534472239170225
Male,0.0,Graduate,No,0.7938144329896907,0.721938775510204,0.8888888888888888,0.4016666666666667,0.36434108527131787,Approved,0.8480000000000001,0.08419768151311774
Male,0.8,Graduate,No,0.5257731958762886,0.39540816326530615,0.0,0.3783333333333334,0.35658914728682173,Rejected,0.5923999999999998,0.2670327435428107
Male,0.0,Not Graduate,Yes,0.5463917525773195,0.38265306122448983,0.1111111111111111,0.9316666666666669,0.4208194905869325,Approved,0.5127999999999999,0.35794183445190153
Female,0.0,Graduate,No,0.13402061855670103,0.13520408163265304,0.8888888888888888,0.5066666666666668,0.11295681063122924,Approved,0.8932,0.2324588163514338
Male,1.0,Graduate,No,0.6597938144329897,0.5051020408163265,0.8888888888888888,0.08000000000000007,0.4285714285714286,Rejected,0.6179999999999999,0.2430343705511491
Female,0.8,Graduate,Yes,0.6185567010309277,0.4056122448979592,1.0,0.7233333333333334,0.34772978959025475,Approved,0.44520000000000004,0.24669513931258905
Female,0.6000000000000001,Graduate,No,0.6288659793814433,0.4260204081632653,0.7777777777777777,0.14666666666666672,0.3621262458471761,Rejected,0.47919999999999985,0.24344112263575354
Male,0.0,Graduate,Yes,0.3711340206185567,0.1989795918367347,1.0,0.885,0.19379844961240314,Approved,0.2528,0.2969290217612366
Male,1.0,Not Graduate,No,0.03092783505154639,0.030612244897959183,0.2222222222222222,0.22166666666666668,0.031007751937984503,Rejected,0.6000000000000001,0.2812690665039659
Male,0.4,Graduate,Yes,0.49484536082474223,0.3979591836734694,0.7777777777777777,0.665,0.4385382059800665,Approved,0.6720000000000002,0.3591620907057149
Female,0.0,Not Graduate,No,0.443298969072165,0.4285714285714286,0.3333333333333333,0.0050000000000000044,0.407530454042082,Rejected,0.9199999999999999,0.28981086028065894
Male,0.8,Not Graduate,No,0.08247422680412371,0.08928571428571429,0.0,0.5183333333333333,0.06866002214839424,Rejected,0.9199999999999999,0.200732153752288
Female,0.4,Graduate,No,0.15463917525773194,0.08673469387755102,1.0,0.43000000000000005,0.13953488372093026,Rejected,0.2704,0.5621313809233273
Female,0.8,Graduate,Yes,0.10309278350515465,0.11479591836734694,0.0,0.7533333333333334,0.07641196013289037,Rejected,1.0,0.15680292861500914
Male,1.0,Not Graduate,Yes,0.8556701030927835,0.6505102040816326,0.6666666666666665,0.81,0.7552602436323367,Approved,0.6140000000000001,0.3882448647549318
Male,0.0,Graduate,No,0.8659793814432989,0.7321428571428571,0.8888888888888888,0.30166666666666675,0.6256921373200444,Approved,0.7487999999999999,0.2464917632702868
Female,0.4,Graduate,No,0.020618556701030927,0.025510204081632654,0.7777777777777777,0.3450000000000001,0.019933554817275746,Rejected,0.7,0.19158023184868825
Female,0.8,Graduate,No,0.8762886597938144,0.4974489795918367,0.6666666666666665,0.6916666666666667,0.7419712070874862,Approved,0.3103999999999999,0.5397600162700834
Female,0.0,Not Graduate,No,0.16494845360824742,0.1377551020408163,1.0,0.15333333333333332,0.11849390919158362,Rejected,0.6667999999999998,0.24344112263575354
Male,0.0,Graduate,Yes,0.4639175257731959,0.4438775510204082,0.7777777777777777,0.9783333333333335,0.28460686600221485,Approved,0.9064000000000001,0.14744763066910724
Female,0.0,Not Graduate,No,0.7319587628865979,0.5433673469387755,0.0,0.29833333333333334,0.5891472868217055,Approved,0.5835999999999999,0.3520439292251373
Male,0.4,Graduate,No,0.845360824742268,0.8112244897959183,1.0,0.046666666666666745,0.53156146179402,Rejected,0.9284000000000001,0.15415904006508033
Female,0.4,Graduate,Yes,0.4742268041237114,0.32142857142857145,0.3333333333333333,0.7333333333333334,0.2713178294573644,Approved,0.47520000000000007,0.23998372991661585
Female,0.4,Graduate,No,0.9278350515463917,0.8647959183673469,0.0,0.26,0.6046511627906977,Approved,0.8868,0.17449664429530207
Male,0.2,Not Graduate,No,0.6185567010309277,0.5306122448979591,0.4444444444444445,0.27833333333333343,0.6035437430786269,Approved,0.7612000000000001,0.37665243034370555
Female,0.0,Graduate,Yes,0.0,0.01020408163265306,0.4444444444444445,0.4783333333333334,0.00221483942414175,Rejected,0.8,0.021761236526337213
Male,0.0,Not Graduate,Yes,0.23711340206185563,0.16326530612244897,0.7777777777777777,0.44833333333333336,0.16611295681063126,Approved,0.472,0.31502948952613385
Male,0.6000000000000001,Not Graduate,Yes,0.8041237113402061,0.6147959183673469,0.6666666666666665,0.16500000000000004,0.6234772978959026,Rejected,0.6199999999999999,0.3201138905836892
Female,0.2,Not Graduate,No,0.4536082474226804,0.38010204081632654,0.1111111111111111,0.4883333333333334,0.363233665559247,Rejected,0.7216,0.291641244661379
Male,0.6000000000000001,Not Graduate,Yes,0.4845360824742268,0.3163265306122449,0.3333333333333333,0.18166666666666675,0.31118493909191586,Rejected,0.4368000000000001,0.303843807199512
Male,0.8,Not Graduate,No,0.9587628865979381,0.5357142857142857,0.8888888888888888,0.08833333333333337,0.6345514950166113,Rejected,0.29679999999999995,0.39841366687004276
Female,1.0,Graduate,Yes,0.443298969072165,0.288265306122449,1.0,0.010000000000000009,0.26467331118493914,Rejected,0.4311999999999998,0.2735407768964817
Male,0.4,Graduate,Yes,0.5876288659793814,0.3545918367346939,0.5555555555555556,0.33166666666666667,0.49833887043189373,Approved,0.3628,0.4976611755135245
Male,0.8,Graduate,No,0.4123711340206186,0.364795918367347,0.2222222222222222,0.040000000000000036,0.2934662236987819,Rejected,0.7904,0.22208663819402077
Male,0.4,Not Graduate,Yes,0.3195876288659794,0.2806122448979592,0.2222222222222222,0.5783333333333334,0.3089700996677741,Approved,0.7696000000000001,0.35672157819808825
Female,0.4,Graduate,Yes,0.4845360824742268,0.3137755102040817,0.0,0.7783333333333333,0.27574750830564787,Approved,0.4284000000000001,0.2558470612161887
Male,0.8,Not Graduate,No,0.5257731958762886,0.2653061224489796,0.5555555555555556,0.8683333333333334,0.5027685492801772,Approved,0.2076,0.7179174293268253
Female,0.8,Not Graduate,No,0.7216494845360825,0.4438775510204082,0.2222222222222222,0.06333333333333335,0.5957918050941308,Rejected,0.3832,0.4702054098027252
Female,0.0,Graduate,No,0.845360824742268,0.6122448979591837,0.1111111111111111,0.8083333333333333,0.6279069767441862,Approved,0.5571999999999999,0.32540166768354695
Male,0.6000000000000001,Graduate,No,0.3711340206185567,0.29336734693877553,0.1111111111111111,0.6566666666666667,0.14950166112956814,Rejected,0.6419999999999999,0.0870449461053488
Male,0.0,Not Graduate,No,0.9999999999999999,0.5612244897959183,1.0,0.5216666666666667,0.7242524916943522,Approved,0.3012,0.4476306691071792
Male,0.8,Graduate,Yes,0.27835051546391754,0.20408163265306123,0.4444444444444445,0.030000000000000027,0.28128460686600226,Rejected,0.5448,0.47956070774862725
Female,0.6000000000000001,Not Graduate,Yes,0.5979381443298969,0.46938775510204084,0.8888888888888888,0.8050000000000002,0.44296788482835,Approved,0.6468,0.28676021964612575
Male,0.4,Not Graduate,No,0.15463917525773194,0.12755102040816327,1.0,0.7683333333333333,0.08305647840531562,Rejected,0.6472,0.15070164734594269
Male,0.8,Graduate,Yes,0.5257731958762886,0.29846938775510207,0.4444444444444445,0.04833333333333334,0.5271317829457365,Rejected,0.30559999999999987,0.6609721374822046
Male,1.0,Not Graduate,Yes,0.7525773195876289,0.375,0.6666666666666665,0.6016666666666668,0.5736434108527132,Approved,0.19999999999999996,0.5552165954850519
Male,0.8,Not Graduate,No,0.020618556701030927,0.015306122448979593,0.8888888888888888,0.06500000000000006,0.016611295681063128,Rejected,0.29999999999999993,0.27679479357331715
Male,0.2,Graduate,Yes,0.8350515463917525,0.4438775510204082,0.4444444444444445,0.6216666666666668,0.6810631229235881,Approved,0.2532,0.5586739882041896
Female,0.6000000000000001,Graduate,No,0.443298969072165,0.42346938775510207,0.8888888888888888,0.7466666666666668,0.40974529346622374,Approved,0.9023999999999999,0.29753914988814323
Female,0.6000000000000001,Graduate,No,0.4536082474226804,0.24744897959183673,0.1111111111111111,0.6700000000000002,0.31561461794019935,Approved,0.26959999999999995,0.43522473052674404
Male,0.8,Not Graduate,No,0.4639175257731959,0.25510204081632654,0.5555555555555556,0.6833333333333333,0.4241417497231451,Rejected,0.27639999999999987,0.6115517592027659
Male,0.0,Graduate,Yes,0.07216494845360825,0.0816326530612245,0.2222222222222222,0.05166666666666675,0.08859357696567,Rejected,0.9556,0.3355704697986577
Male,0.2,Not Graduate,No,0.2268041237113402,0.18622448979591835,0.5555555555555556,0.12,0.19601328903654489,Rejected,0.6667999999999998,0.33190970103721784
Male,0.0,Not Graduate,Yes,0.3814432989690722,0.23724489795918366,0.4444444444444445,0.8050000000000002,0.292358803986711,Approved,0.38480000000000003,0.41529387838112664
Female,0.0,Graduate,No,0.8350515463917525,0.7933673469387755,0.8888888888888888,0.43000000000000005,0.53156146179402,Approved,0.9132,0.16087044946105347
Male,0.8,Graduate,Yes,0.4639175257731959,0.3239795918367347,0.2222222222222222,0.42000000000000004,0.30786267995570327,Rejected,0.5064,0.28859060402684567
Female,0.8,Not Graduate,No,0.3814432989690722,0.26275510204081637,1.0,0.40666666666666673,0.25027685492801777,Rejected,0.48719999999999986,0.2887939800691479
Female,0.4,Not Graduate,No,0.020618556701030927,0.017857142857142856,0.2222222222222222,0.20833333333333337,0.018826135105204873,Rejected,0.3999999999999999,0.27455765710799274
Male,0.4,Not Graduate,Yes,0.15463917525773194,0.12244897959183675,0.8888888888888888,0.03500000000000003,0.12181616832779625,Rejected,0.6000000000000001,0.30201342281879195
Female,0.4,Graduate,Yes,0.6082474226804123,0.38775510204081637,0.3333333333333333,0.7633333333333334,0.36544850498338877,Approved,0.4163999999999999,0.2857433394346146
Female,1.0,Graduate,Yes,0.7319587628865979,0.4923469387755102,0.4444444444444445,0.1216666666666667,0.49612403100775204,Rejected,0.474,0.3164531218222494
Female,0.6000000000000001,Not Graduate,Yes,0.010309278350515465,0.005102040816326531,0.2222222222222222,0.9600000000000002,0.01550387596899225,Rejected,0.06679999999999997,0.5796217205613179
Female,0.4,Not Graduate,No,0.422680412371134,0.3622448979591837,0.4444444444444445,0.4900000000000001,0.34330011074197125,Rejected,0.7487999999999999,0.287980475899939
Male,0.6000000000000001,Not Graduate,No,0.7010309278350515,0.46173469387755106,0.8888888888888888,0.895,0.34772978959025475,Approved,0.4516,0.19890176937156803
Male,0.0,Not Graduate,Yes,0.4845360824742268,0.413265306122449,0.1111111111111111,0.5,0.34772978959025475,Approved,0.7467999999999999,0.2393736017897092
Female,0.8,Graduate,No,0.6185567010309277,0.30867346938775514,1.0,0.41166666666666674,0.5514950166112957,Approved,0.19999999999999996,0.6707341875127111
Male,0.2,Not Graduate,No,0.4020618556701031,0.39540816326530615,0.5555555555555556,0.21833333333333338,0.41528239202657813,Rejected,0.9416,0.33536709375635554
Male,0.0,Not Graduate,Yes,0.7319587628865979,0.5688775510204082,0.5555555555555556,0.9183333333333334,0.4031007751937985,Approved,0.6384000000000001,0.17856416514134635
